"$\rho$ g/cm${^3}$" "T (K)" $M(t=0)$ $\alpha_{alt}$ $k_{alt}$ $s_{alt}$ $\alpha_{CAK}$ $k_{CAK}$ "$\dot{M}_{alt}$ ($M_\odot$/yr)" "$\dot{M}_{CAK}$ ($M_\odot$/yr)" "$\dot{M}_{crit,alt}$ ($M_\odot$/yr)" "$\dot{M}_{crit,CAK}$ ($M_\odot$/yr)"
1e-11 49754.58 1942.7043385678726 0.527744905161599 0.510452184283944 1.5834285149752227 0.5126202478486029 0.522775638932919 4.4843502256770276e-05 4.394143501598136e-05 4.889236544696308e-05 4.889371194160789e-05
1e-11 51078.49 1912.4105349598155 0.5272701045770559 0.5064661183009259 1.634789139050429 0.5169122843489552 0.5151042485079388 6.320650969930669e-05 6.289886894661158e-05 7.305471278234244e-05 7.305584167829452e-05
1e-11 52437.63 1823.7725703803678 0.5262318831374975 0.5064562018939114 1.737966107447922 0.5194704304940307 0.5125013866765148 9.278616041137336e-05 9.320215721689696e-05 0.0001139526704168677 0.00011395344688228958
1e-11 53832.94 1664.1915449314572 0.5241829336413825 0.5126835074886105 1.8825893979498622 0.5202391987632771 0.5166503136601225 0.00014517595982102335 0.00014641694907826695 0.00018882717285173645 0.0001888276449578148
1e-11 55265.37 1446.7561230977337 0.5211241411992202 0.5253835403231776 2.0158309646665526 0.5199390610832502 0.5269729865461834 0.0002497980698989238 0.00025120856999229457 0.0003427361523924519 0.00034273643737617386
1e-11 56735.92 1214.9186972958466 0.5180383427456748 0.541405721067836 2.018847143729464 0.519566687996093 0.5402440897215082 0.000500775831144603 0.0004972883969815716 0.0007325964783828643 0.0007325966285893127
1e-11 58245.59 1013.4679082377469 0.5169258715699168 0.5536170929266558 1.8244995578900223 0.5201275376223211 0.5505395793882928 0.0014532793179729715 0.0014133081845315511 0.002300261768270776 0.0023002618272883247
1e-11 59795.44 860.5249671392733 0.5195142761181931 0.5534582941472526 1.558090537420107 0.5224879040814625 0.550321720513687 nan nan nan nan
1e-11 61386.53 749.7777909414675 0.5257763219623123 0.5362250209575301 1.3462333036446934 0.527128802982016 0.5340895223042365 nan nan nan nan
1e-11 63019.95 665.7406654647571 0.5342848814947359 0.5046742910328881 1.207013220026297 0.5338333385640593 0.5033308133756381 nan nan nan nan
1e-11 64696.84 593.3786533527842 0.5428935892318332 0.46844746037071205 1.126338127755398 0.5411274986216332 0.4673704375598071 nan nan nan nan
1e-11 66418.34 521.8052752492425 0.5480934110377438 0.4410908149041192 1.1071619414948526 0.5452319031289066 0.44027440045575367 nan nan nan nan
1e-11 68185.66 446.9985127114451 0.5440050212390998 0.4408374347972897 1.1838426518164085 0.5395411572172348 0.440982449119256 nan nan nan nan
1e-11 70000.0 373.85561143594293 0.5260394590469356 0.4946770716993513 1.4084099047229603 0.519522812839834 0.4967515479837626 nan nan nan nan
3e-11 5200.0 94888.71407098554 0.6318864458338065 0.7436660181481451 0.6926430952499748 0.6849984456744062 0.6676176794021823 nan 4.2062000881050864e-13 nan 6.088607038534578e-16
3e-11 5338.37 78391.7689041945 0.6293013607596109 0.7295123668343594 0.6901621855188055 0.6818400254687293 0.6567581433956022 nan 4.707823951646857e-13 nan 9.566571745620808e-16
3e-11 5480.41 65984.96723396238 0.6267321809978038 0.7162478221354238 0.6828238060939827 0.6785580162593354 0.6466134187094444 nan 5.263411671914283e-13 nan 1.397503030775461e-15
3e-11 5626.24 56744.21489248274 0.624143744913387 0.7040858254210215 0.670948081266475 0.675143189248246 0.6372796194373853 nan 5.878392090451289e-13 nan 1.895695688364917e-15
3e-11 5775.95 49920.869502095135 0.6214436556602039 0.6932857343335119 0.6557168021360427 0.6715900475539491 0.6288306010158594 nan 6.559198601453133e-13 nan 2.443484221455138e-15
3e-11 5929.64 44923.31212657217 0.6184785107551215 0.6841438506130333 0.6390032180130177 0.6678991655592078 0.6213267462965426 nan 7.314174526911056e-13 nan 3.0088242004878847e-15
3e-11 6087.42 41288.60781009343 0.615059901669181 0.6769338114494652 0.6229229358985113 0.6640759585023955 0.6148218562450453 nan 8.154140207873161e-13 nan 3.533897889565904e-15
3e-11 6249.4 38654.77332584216 0.6109946951461639 0.6718737481693571 0.6094494954319559 0.660129017619831 0.6093687092159498 nan 9.092943855872992e-13 nan 3.387969659816813e-15
3e-11 6415.69 36737.11158038215 0.606139031244698 0.6690824968287463 0.6001157803987245 0.6560698299566763 0.6050238949749457 nan 1.0148446941548579e-12 nan 2.6785086842633893e-15
3e-11 6586.4 35309.151067599 0.6004352257005003 0.6685968105315593 0.595933399270243 0.6519132007118057 0.601853172906028 nan 1.1344075382197732e-12 nan 1.89328106187031e-15
3e-11 6761.66 34187.71157515834 0.5939376711877933 0.6703917856470968 0.5974161621257691 0.647677353051265 0.599938081315355 nan 1.271092369929648e-12 nan 1.2458921706744629e-15
3e-11 6941.58 33221.47018921613 0.5868120287703722 0.6744101582660934 0.6046390145980078 0.6433833126335823 0.5993848140116779 nan 1.4290504769522389e-12 nan 7.226104873004684e-16
3e-11 7126.29 32282.61117203932 0.5793152378598916 0.6805758371482562 0.6172475283937197 0.6390539645428766 0.6003353076738693 2.500264422765323e-18 1.6138524565054835e-12 nan 3.9888495445980095e-16
3e-11 7315.91 31261.4689400508 0.5717599732708616 0.6888005013718707 0.6344025459231648 0.6347132482540206 0.6029786813753313 6.464780112209062e-17 1.833027302749457e-12 nan 2.2470428258268317e-16
3e-11 7510.58 30064.403457223507 0.5644919698781776 0.6989545322755777 0.6545471735151103 0.6303854905067989 0.6075603249661541 3.682157258587683e-16 2.096827587411899e-12 nan 1.3597820314785049e-16
3e-11 7710.42 28615.367525823545 0.5578573838946864 0.7108649869605173 0.6752113813972754 0.626094967263496 0.6143821429278403 1.1846661616422576e-15 2.419292527743418e-12 nan 1.6524623630754164e-16
3e-11 7915.59 26861.575654096712 0.5521743593752975 0.7243215277845972 0.6929959055927647 0.6218643112538568 0.6237795556331114 2.753270640287295e-15 2.8195192286907046e-12 nan 3.0401317172016096e-16
3e-11 8126.21 24782.95068919129 0.5477172978279119 0.7390459304188723 0.7039968755097857 0.6177098243433048 0.6360498567268238 5.089363149152564e-15 3.322670777480654e-12 nan 6.551858255760008e-16
3e-11 8342.44 22403.085491089227 0.544666907083874 0.7546800019403519 0.7051764907796745 0.6136329728126425 0.651296759004034 7.824334340952609e-15 3.959542699027476e-12 nan 1.4334413724104584e-15
3e-11 8564.43 19796.23729310121 0.5430514679665153 0.7706689037735079 0.6959746766591636 0.6096084954460737 0.6691609959780629 1.0228260818667186e-14 4.7622311051830776e-12 nan 2.9707423748099817e-15
3e-11 8792.32 17082.421397178918 0.5426583210165836 0.7860592070514297 0.6790517273787157 0.6055710251487607 0.6884655607650014 1.1482876998290297e-14 5.752101486413272e-12 nan 5.738041434220995e-15
3e-11 9026.27 14405.700884681575 0.5429729794291162 0.7992237290578923 0.6592081713299376 0.601403847385961 0.7069464369682011 1.1075028296352518e-14 6.917176480903886e-12 nan 1.1007398365000575e-14
3e-11 9266.45 11901.502584099351 0.5431725080862806 0.8078331016652748 0.641610533338276 0.5969379455216308 0.721376593145132 9.097269484484095e-15 8.18382486293483e-12 nan 1.917247983306038e-14
3e-11 9513.02 9668.597293370183 0.5423119099682262 0.8092025232232942 0.6303214553911315 0.5919765573898524 0.7283219741904008 6.250187345046113e-15 9.404192249859183e-12 nan 3.0064632281978267e-14
3e-11 9766.15 7757.8610263355395 0.539607912828258 0.8012559286371357 0.6281263650858179 0.5863464517509296 0.7253890402931482 3.4959532301599906e-15 1.0388671259442463e-11 nan 4.377452590941271e-14
3e-11 10026.01 6176.8175072563 0.5347301474632834 0.7835138309980949 0.6368377131787354 0.5799613087590147 0.7122516675309535 1.5203262703064189e-15 1.0985239351731233e-11 nan 6.142047388038864e-14
3e-11 10292.79 4901.971183464594 0.5279077618566517 0.7573885347473095 0.6576294802509182 0.5728705276210257 0.6906683957660346 4.580133352802124e-16 1.1154663878832358e-11 nan 8.580313405600388e-14
3e-11 10566.67 3892.8663937602146 0.5198210851998489 0.7255944534630088 0.691174066779911 0.5652673013080484 0.6635850695044452 6.360829287076017e-17 1.0983989445872118e-11 nan 1.2210120135458294e-13
3e-11 10847.84 3104.121634697842 0.5114682561983098 0.6910676302744859 0.7370771844315411 0.5574644753738646 0.6340993776462601 1.3113949959766435e-19 1.0642137949226835e-11 nan 1.7899830250422642e-13
3e-11 11136.49 2493.120651192065 0.5038647848362096 0.6563567832471416 0.7939280317641522 0.5498594035764587 0.6048054630359704 nan 1.0323989042027994e-11 nan 2.7178690414050615e-13
3e-11 11432.82 2023.3941860976302 0.4978729196104539 0.6233194020684326 0.8589827973949113 0.5429073379769611 0.577550795601696 nan 1.0222102499301386e-11 nan 4.22137529509758e-13
3e-11 11737.03 1665.2616408347324 0.4940052005846425 0.5933129774896239 0.9290768085582561 0.5370895429846451 0.5534703510221234 nan 1.0534099103992593e-11 nan 6.399230082485008e-13
3e-11 12049.34 1395.1967144585426 0.49238090797297995 0.567360531232605 1.0018948797409977 0.5328523592455038 0.533156158458645 nan 1.1499477987485807e-11 nan 9.248487595423254e-13
3e-11 12369.96 1194.7220777252917 0.4927829435490464 0.546167604123185 1.0770195698005678 0.5305332117024346 0.5168129908548893 nan 1.3468178180938892e-11 nan 1.282685581299279e-12
3e-11 12699.11 1049.212117218457 0.49480098796875877 0.5300428228600926 1.1551990431132986 0.5302402465367375 0.5044097663838382 nan 1.6985018699486193e-11 nan 1.6884934260656507e-12
3e-11 13037.02 946.8459889618466 0.49798021521894875 0.518962675831208 1.2359462125282559 0.5318038230286963 0.4958530054710331 nan 2.2914444710935594e-11 nan 2.121138520103216e-12
3e-11 13383.92 877.957258016931 0.5019252527193465 0.512809918990872 1.3149335674234426 0.5348940388460286 0.4911425387022456 nan 3.26771367844653e-11 nan 2.836375886965487e-12
3e-11 13740.05 834.8908105626532 0.5063400312906479 0.5115974868865358 1.3826232849204672 0.5391646134996548 0.4904540659069351 nan 4.8668813925466056e-11 nan 3.963462104765404e-12
3e-11 14105.65 812.0515100837624 0.5110437498692784 0.5154867984354229 1.4238038859082565 0.5442677475448682 0.4941255275777989 4.837516648815922e-14 7.486536793259026e-11 nan 5.635261697234669e-12
3e-11 14480.99 805.6913941162711 0.5160554798981984 0.5245483901748136 1.4177683223805155 0.5498400020213938 0.502543221560553 9.633264905343296e-13 1.1766426078888697e-10 nan 8.049722117441123e-12
3e-11 14866.31 813.5539464750801 0.5216586464229908 0.5385447662531397 1.348731592367856 0.555529789638641 0.5160194256177189 4.441252398048188e-12 1.8707291841903214e-10 nan 1.145552973465184e-11
3e-11 15261.89 834.6370566050831 0.528184547279474 0.5571732304070419 1.2281152748856494 0.5609835603716328 0.534791767840826 1.2509934320005618e-11 2.980552320682259e-10 nan 1.61897039641436e-11
3e-11 15667.99 868.7403677916013 0.535499225834611 0.5806847046587742 1.0933954323230672 0.5658072130033671 0.5590944129547161 2.8235755298035927e-11 4.71443672692087e-10 7.257865636763682e-13 2.2976830818389864e-11
3e-11 16084.89 915.5612601453149 0.5427826442998112 0.609901800066266 0.9764972516966942 0.5695998983011252 0.5890957001389968 5.785604514461918e-11 7.339268126324108e-10 6.1252373376286475e-12 3.3910536597784987e-11
3e-11 16512.89 973.8298368247439 0.548876095584018 0.6453332106015822 0.889331926435074 0.5720642339697026 0.6245889485872429 1.132719949106699e-10 1.117209833913184e-09 1.820778961022983e-11 5.054254493659266e-11
3e-11 16952.28 1040.8584651624624 0.5527434795814475 0.6862352362502189 0.8316284657758218 0.5730584220372833 0.6645345822333855 2.1426859609221378e-10 1.655101995389381e-09 4.0067587377679313e-11 7.557592706718964e-11
3e-11 17403.36 1112.3951638921956 0.5537536211856313 0.7302206815110883 0.7992496738162823 0.5725417482962074 0.7067285858722504 3.8868642992389556e-10 2.3749912622519716e-09 7.656489789716474e-11 1.1304266674993538e-10
3e-11 17866.45 1183.2241345481093 0.5517321834596495 0.7735979919338475 0.787857124196224 0.5704977822324087 0.747906184972031 6.673643481673115e-10 3.2824432843601085e-09 1.3399322111943791e-10 1.6930172746702844e-10
3e-11 18341.85 1249.3643198394955 0.5468980131345662 0.8123516970447899 0.7940767509944515 0.5669122593828033 0.784478772594969 1.0742471169061603e-09 4.346707869437988e-09 2.2112858015630381e-10 2.5425276588840505e-10
3e-11 18829.91 1310.986464311985 0.539760860369988 0.8435608310174864 0.816101302891866 0.5618812825363599 0.8137611969244367 1.620842156920223e-09 5.510741732087459e-09 3.519475182294079e-10 3.825047891688522e-10
3e-11 19330.95 1373.184746631031 0.5311296654996488 0.866362491648349 0.853511939931828 0.5557845198167781 0.8348935324360494 2.3150850757623625e-09 6.7406293551280036e-09 5.369534623613344e-10 5.741320522499042e-10
3e-11 19845.32 1443.214497582646 0.52209581946649 0.8817296703730332 0.9064903790483897 0.5493100463283901 0.8487451171311189 3.1815371402836525e-09 8.082037973093915e-09 8.003967472283612e-10 8.623880586116058e-10
3e-11 20373.38 1526.5212465200611 0.5138364236373492 0.8916170162700899 0.9744343510376238 0.543314518357761 0.8572102283924595 4.281677336389383e-09 9.691822254603658e-09 1.1799074351721391e-09 1.2922970111679524e-09
3e-11 20915.5 1624.7905010949698 0.5073150691678017 0.8984042614170461 1.0539655367805818 0.5386339640014053 0.86265546255696 5.736049199826972e-09 1.1859111678114333e-08 1.7181293921699314e-09 1.9194791525753965e-09
3e-11 21472.03 1736.3645717972984 0.5030390186831787 0.9047926739231709 1.1378357508287085 0.5358579939688382 0.8677098224719668 7.761038453168672e-09 1.5035670534375044e-08 2.476046349206219e-09 2.8155109106585525e-09
3e-11 22043.38 1857.2651520230024 0.500977165609655 0.913695029621304 1.2171038722638943 0.5351663471637468 0.8750380904652613 1.0720035146407298e-08 1.9892082945887258e-08 3.5565499862984824e-09 4.079431719247589e-09
3e-11 22629.93 1981.4050490739617 0.5006787037787354 0.9278407338627898 1.2856267032426714 0.5363472005015281 0.8869792624752677 1.51813812405028e-08 2.7421470597464072e-08 5.054000501471667e-09 5.775288255175931e-09
3e-11 23232.08 2099.6041206750037 0.5015148733466456 0.9492610646930364 1.341926630905698 0.5389113158965672 0.9052406269167539 2.1992253885659066e-08 3.907730998324635e-08 6.714258439996325e-09 7.511457118820143e-09
3e-11 23850.26 2198.316878188245 0.5029567167909544 0.9787320432564904 1.384295450141936 0.5421813188331132 0.9306811650602884 3.239997405956211e-08 5.6868698127765934e-08 8.79928877066314e-09 9.592996409153694e-09
3e-11 24484.89 2260.90726011524 0.5047869238595905 1.0150996949504087 1.4033006643124653 0.5454272213646457 0.9629420057634094 4.824854354049733e-08 8.33357828509805e-08 1.1437691666244765e-08 1.2183072782164135e-08
3e-11 25136.4 2275.004510320067 0.5071152114343959 1.0547286462511285 1.3841116858569886 0.548000185441767 0.9999404113928916 7.218341138131023e-08 1.2125109982103038e-07 1.4802726403493098e-08 1.5471971566506913e-08
3e-11 25805.26 2243.3774236161075 0.5100753455353236 1.0919148594409662 1.325544419891468 0.5494458115021376 1.0375385992762032 1.0750992582561285e-07 1.7293913012825464e-07 1.9177130050248336e-08 1.9756887325781448e-08
3e-11 26491.9 2185.8118382535195 0.513342997997311 1.1205714524720605 1.2514668442063712 0.5495560346545785 1.0699026467581654 1.5709697445982132e-07 2.3930067232486687e-07 2.4960767987854775e-08 2.5452186880293802e-08
3e-11 27196.82 2126.2823514959746 0.5159754440147895 1.135827885674341 1.193944222333751 0.5482828976036453 1.0907752034657798 2.2130581999744119e-07 3.18709355627917e-07 3.2465850454556273e-08 3.2860618112281896e-08
3e-11 27920.5 2079.074723062862 0.5169310681302522 1.1347267747849308 1.1744018236653602 0.5455766783104332 1.0955433444541085 2.9669286714522953e-07 4.0634245246049293e-07 4.247567177038582e-08 4.276240916501398e-08
3e-11 28663.43 2045.7536186659686 0.5159227204005216 1.1168467843574006 1.2003269573771216 0.5414671221569257 1.0831747528479707 3.781044066486256e-07 4.959833181167184e-07 5.70806512604125e-08 5.7277556924212534e-08
3e-11 29426.13 2019.9410034003506 0.5136948097076663 1.0846446793331914 1.2671653622657575 0.5362814020474944 1.0564490064733003 4.634045051400409e-07 5.843442808734562e-07 7.827405439453091e-08 7.839176048561785e-08
3e-11 30209.12 1993.7225416396625 0.511324829288396 1.0427899270045675 1.3603462375776012 0.5306391957522467 1.0202727288024755 5.558870254263234e-07 6.740059950472196e-07 1.0877853591597986e-07 1.0883534034259122e-07
3e-11 31012.95 1962.3890798738878 0.5094194165797137 0.9970782378620129 1.4627939028997456 0.5252555836494973 0.9799088853477425 6.629757890822669e-07 7.735332941020041e-07 1.525702599376218e-07 1.525940497402342e-07
3e-11 31838.17 1924.885817242328 0.5080712503459208 0.9531839932846324 1.5664362404816818 0.5207887294088989 0.9401320475987486 7.954451533472124e-07 8.973245430983901e-07 2.154876330603408e-07 2.154973777425166e-07
3e-11 32685.35 1880.4383200931106 0.507245215555772 0.9154687119510881 1.675573676069178 0.5177295844447923 0.904838565660289 9.69254210488642e-07 1.0662873676875238e-06 3.063257566840385e-07 3.0632958601202045e-07
3e-11 33555.07 1826.061399797043 0.5069637125185248 0.8864154593931113 1.800543544246994 0.516265171298853 0.8767093185696194 1.2080531282559597e-06 1.3085811769846724e-06 4.248121433016734e-07 4.2481331848286397e-07
3e-11 34447.93 1758.6771028454905 0.5072213435285448 0.8667413202010452 1.951960928115129 0.5162065733860564 0.8570250160150521 1.5448178989617396e-06 1.6604120993517876e-06 5.805741250778281e-07 5.805745108287408e-07
3e-11 35364.55 1680.5344992200673 0.5078858587387783 0.8556794313858388 2.1373032744879503 0.5170538977355884 0.8456217017415113 2.0224508842335374e-06 2.1663057937270732e-06 7.845649225896435e-07 7.845650569530197e-07
3e-11 36305.56 1601.716921478659 0.5087284447080341 0.8511470043674288 2.3536942945390287 0.518194123775557 0.8409283847179577 2.6928692563555823e-06 2.8780102701067537e-06 1.0534823229332634e-06 1.053482387368566e-06
3e-11 37271.61 1534.7559094780822 0.509535141199405 0.8498505854489141 2.5829560937334004 0.5190569573777861 0.8401149589524036 3.61271947219394e-06 3.848679110159298e-06 1.411516293572024e-06 1.4115163442464988e-06
3e-11 38263.36 1486.676937780606 0.5101916852131027 0.847586728961656 2.8092806593262387 0.5191698050595263 0.8394524786473785 4.833543344484444e-06 5.119818054989916e-06 1.8916139117774725e-06 1.8916139605678603e-06
3e-11 39281.5 1458.0948564310224 0.5107354421522617 0.8400059917823054 3.040605008772336 0.5181716380758274 0.8351078167154565 6.390126280758929e-06 6.7062324292213035e-06 2.527157443774633e-06 2.5271575356295e-06
3e-11 40326.74 1449.0351189020093 0.5113540137401814 0.8240961482077802 3.2818743885371457 0.51587432861469 0.8244581200370116 8.302816585544706e-06 8.599723090003234e-06 3.293304048952301e-06 3.2933048950402433e-06
3e-11 41399.79 1463.2139412897961 0.5122622842513317 0.7998872843166511 3.4693961031795584 0.5124056475347699 0.8073241022282607 1.0612854091791558e-05 1.0817419260319154e-05 4.359971504993652e-06 4.3599775329216676e-06
3e-11 42501.39 1505.7932521809914 0.5135024479468662 0.7707751842915238 3.454961811368896 0.5081767631089446 0.7860490437075883 1.344386696370251e-05 1.3475153963823403e-05 5.875725453411947e-06 5.875753860032788e-06
3e-11 43632.3 1577.6248935221713 0.5148419397915907 0.7417777196489173 3.156525022611133 0.5037076999129162 0.7640918597290051 1.7057284313930173e-05 1.6843247133183094e-05 8.068161585986155e-06 8.068261037085312e-06
3e-11 44793.3 1671.3360155056569 0.5159271241569229 0.7170131667018145 2.7028400846665037 0.49952394327228966 0.7442291064540043 2.188946244791781e-05 2.138129173941341e-05 1.1289836515909964e-05 1.1290101572044524e-05
3e-11 45985.2 1772.5234535906654 0.516554680941514 0.6982268047988325 2.2805730882005464 0.4962708782302056 0.7275827204429779 2.8592467272129525e-05 2.7802529172039452e-05 1.6112912774795212e-05 1.6113462749850188e-05
3e-11 47208.81 1865.9374963180817 0.5167553494075109 0.6849102134443502 1.9694528821202046 0.49476860815890084 0.7136225606868957 3.8103922325358446e-05 3.7182245043103515e-05 2.3496980840044533e-05 2.3497919992496978e-05
3e-11 48464.99 1941.2492733754889 0.5166554378353804 0.6752073673741948 1.7677018377875668 0.4955010123329134 0.7008401122137461 5.176545368224843e-05 5.103352594136146e-05 3.372738213203207e-05 3.3728662522045e-05
3e-11 49754.58 1993.31950691016 0.5163926500899195 0.6668659036745562 1.651787276866844 0.49828083105471727 0.6876677936379811 7.157773704014552e-05 7.14582563419979e-05 4.889236544696308e-05 4.889371194160789e-05
3e-11 51078.49 2017.9414424033293 0.5160852809547293 0.6584337025576842 1.6022018406141791 0.5023862642946504 0.6736379413719746 0.00010090921994451839 0.00010177963729168245 7.305471278234244e-05 7.305584167829452e-05
3e-11 52437.63 2007.0305169881156 0.5157348940183152 0.650323480374445 1.6074575625894316 0.5067454559155048 0.6602501828117459 0.00014642845577032132 0.00014847399467854698 0.0001139526704168677 0.00011395344688228958
3e-11 53832.94 1946.4817393264957 0.5151050275102264 0.6448897461205927 1.6625677136249901 0.510238163286676 0.6505793602080593 0.0002233796821635791 0.00022648400036498977 0.00018882717285173645 0.0001888276449578148
3e-11 55265.37 1820.4454011222817 0.5137921191417757 0.6452063128384795 1.7624048520955509 0.5122091639032891 0.6476632822212688 0.00037225427707426753 0.00037543741210132453 0.0003427361523924519 0.00034273643737617386
3e-11 56735.92 1625.9941111934622 0.5115246475970104 0.6532390018308037 1.8855625305846506 0.5128092599505097 0.6527696385117182 0.000732036255623926 0.0007284891890729602 0.0007325964783828643 0.0007325966285893127
3e-11 58245.59 1388.890658300567 0.5086147817483008 0.6681778655054331 1.9675535549998877 0.5127491388456719 0.6645150812860465 0.002202552242117882 0.0021228709130260166 0.002300261768270776 0.0023002618272883247
3e-11 59795.44 1155.3352858345006 0.5063510006049953 0.6849036202182094 1.910246639094431 0.5128452573882167 0.6783847026241457 nan nan nan nan
3e-11 61386.53 961.3254289988973 0.5066582260290745 0.6939675852374637 1.7084189080304433 0.5138314718571514 0.6865661662774167 nan nan nan nan
3e-11 63019.95 816.0015994589552 0.5105994837077437 0.6858869775768669 1.4843595339327984 0.5163022227683233 0.6799529402497966 nan nan nan nan
3e-11 64696.84 709.7374824559882 0.5175379925774355 0.6574962490199787 1.3163058297770962 0.5205586514263637 0.653805832088119 nan nan nan nan
3e-11 66418.34 627.4933730340341 0.5258174937215894 0.6152699250151004 1.2087496732190162 0.5262024630284462 0.6132137257385132 nan nan nan nan
3e-11 68185.66 556.0107111345866 0.5329314020011278 0.5732464613100468 1.1558816549867637 0.5312539893280218 0.5721106606911777 nan nan nan nan
3e-11 70000.0 486.6987382198974 0.5344996902947245 0.5502819790896704 1.1747204598226555 0.5310537090048265 0.5500674495338875 nan nan nan nan
1e-10 5200.0 170138.89934515656 0.6326030836510277 0.9873576578468731 0.6623998016878908 0.6876929927762199 0.8793879191635561 6.3938066236806184e-18 6.769009820544542e-13 nan 6.088607038534578e-16
1e-10 5338.37 141748.85664151204 0.6298615100077452 0.9695831759560907 0.6628888509541103 0.6842803609948584 0.8659809283097177 5.97589890325164e-19 7.549142585867969e-13 nan 9.566571745620808e-16
1e-10 5480.41 120015.74830689465 0.6271497086423659 0.9526124126068785 0.6587687762343586 0.6807738665633756 0.8532409812414703 7.909854562791938e-21 8.414068146497128e-13 nan 1.397503030775461e-15
1e-10 5626.24 103626.35616352283 0.62444581041272 0.9367779054207063 0.6501594165038757 0.6771826845694761 0.8413301167666326 2.3636690940961145e-25 9.378033011377637e-13 nan 1.895695688364917e-15
1e-10 5775.95 91413.9626178041 0.621674559906289 0.922437077996821 0.6379512561787666 0.6735044208418974 0.8303672659595049 3.912490115393054e-21 1.0454803135163835e-12 nan 2.443484221455138e-15
1e-10 5929.64 82410.88582710599 0.6187042370671705 0.9099783682821292 0.623706497580744 0.669731870614506 0.8204442556736073 4.0390155490563865e-19 1.1658640112338728e-12 nan 3.0088242004878847e-15
1e-10 6087.42 75840.44329602268 0.6153621601893674 0.8997763843122157 0.6093259916475428 0.6658589486096782 0.8116353499895792 5.871406880423404e-18 1.3005922297956817e-12 nan 3.533897889565904e-15
1e-10 6249.4 71088.15890971522 0.6114591702777586 0.8921495312833604 0.5967007169471348 0.6618840398312734 0.8040039990569346 3.77055470921182e-17 1.451696677778441e-12 nan 3.387969659816813e-15
1e-10 6415.69 67669.47763671984 0.6068349307151261 0.8873028855441144 0.5874048372019224 0.6578108173800311 0.7976085078174591 1.558112043838729e-16 1.621781251032491e-12 nan 2.6785086842633893e-15
1e-10 6586.4 65200.58606612864 0.6013893024586452 0.8853377813149658 0.5826181785886633 0.6536477452869538 0.7925072659675821 4.910982375276004e-16 1.8142117628930732e-12 nan 1.89328106187031e-15
1e-10 6761.66 63374.21388521669 0.5951059118432925 0.8862794018357457 0.5831533620415259 0.6494074944372669 0.788763479548079 1.2916787777010155e-15 2.033360681840369e-12 nan 1.2458921706744629e-15
1e-10 6941.58 61940.402210559536 0.5880675117575829 0.8900905794920622 0.5894976689806236 0.6451065157611171 0.7864506779664068 2.9847697682627483e-15 2.284945083225627e-12 nan 7.226104873004684e-16
1e-10 7126.29 60691.636918638345 0.5804334248220477 0.8967277242079078 0.6019508343912222 0.6407644705529099 0.7856602567125516 6.251641306053649e-15 2.5764863619290644e-12 nan 3.9888495445980095e-16
1e-10 7315.91 59451.761833065684 0.572432301713606 0.906107299043751 0.6205815967365463 0.636403231340963 0.78651100199732 1.2099148596127553e-14 2.9179205340776243e-12 nan 2.2470428258268317e-16
1e-10 7510.58 58068.34627610813 0.5643214476173518 0.9181315705688758 0.6452443083102194 0.6320454698416572 0.7891599643125534 2.190524069282056e-14 3.322410659477612e-12 nan 1.3597820314785049e-16
1e-10 7710.42 56408.531477398705 0.5563763236342731 0.9326290816615287 0.675323818918357 0.6277132853649221 0.7938126094731148 3.7391469697566146e-14 3.807463561705504e-12 nan 1.6524623630754164e-16
1e-10 7915.59 54358.709828516076 0.5488632188257261 0.9493578206243705 0.709441155890606 0.6234273575787347 0.8007280605371387 6.0488449695508e-14 4.396497674921776e-12 nan 3.0401317172016096e-16
1e-10 8126.21 51828.59145157572 0.5420329566974587 0.9679701921747285 0.7449267461239497 0.6192069369901319 0.8102119453079526 9.305787175984217e-14 5.121031857455312e-12 nan 6.551858255760008e-16
1e-10 8342.44 48760.06516675117 0.5361008102558069 0.9880400719228518 0.7775250289738811 0.6150693143705345 0.8225846716051913 1.365200407605862e-13 6.023394436966213e-12 nan 1.4334413724104584e-15
1e-10 8564.43 45140.36656006872 0.5312526091444021 1.00899428736388 0.801510389444272 0.6110265394522592 0.8381037390102545 1.9141273770223976e-13 7.159153163576589e-12 nan 2.9707423748099817e-15
1e-10 8792.32 41016.87250435943 0.5276082305032983 1.0301415136720784 0.8115217503879607 0.6070793392553431 0.856807648809505 2.5705478957921055e-13 8.597408528045696e-12 nan 5.738041434220995e-15
1e-10 9026.27 36507.26390711948 0.5251695688830854 1.0506602313635385 0.8055663771491299 0.6032092880802592 0.8782570322850469 3.312969731159793e-13 1.0415178408625064e-11 nan 1.1007398365000575e-14
1e-10 9266.45 31795.624744172463 0.5237731276099477 1.0694290604474441 0.7866657549136461 0.5993689908299004 0.9012025490647013 4.101458642522053e-13 1.2679299688129476e-11 nan 1.917247983306038e-14
1e-10 9513.02 27106.96112609673 0.5230304495472542 1.0848523750717713 0.7616760883374084 0.5954725190542989 0.9233158457802273 4.87439582713926e-13 1.54092164281921e-11 nan 3.0064632281978267e-14
1e-10 9766.15 22663.53245571355 0.5223372123789013 1.0947027219197185 0.7381043605298224 0.5913946297234972 0.9412398987768781 5.551081171244843e-13 1.8524485603283906e-11 nan 4.377452590941271e-14
